home_team,away_team,home_team_prob,odds 1,odds 2,result,date,prob_live_safe,prob_used
NYK,PHI,0.8004037291459513,1.24,4.3,0,2026-05-06,,
SAS,MIN,0.635260939751383,1.25,4.1,0,2026-05-06,,
